电流,电压,电功,热功,温度
21.65209889,451.426281,9.774326478,1.078017459,22.88043957
22.17690259,451.0095348,10.00199452,1.113388591,22.90902575
22.7434817,450.5615263,10.24733783,1.152022908,22.94087267
23.60620793,449.8820266,10.62000866,1.21176276,22.9913528
24.27548406,449.3566627,10.9083505,1.258871746,23.03217559
24.63696083,449.0790346,11.06394259,1.284457163,23.04947885
24.90186754,448.8826791,11.17801702,1.303157792,23.05678578
25.16716845,448.6834292,11.29209144,1.322056001,23.06420015
25.43283028,448.4819719,11.40616588,1.341135111,23.07172721
25.87173547,448.1471593,11.59434476,1.372941899,23.08439425
26.50283873,447.6642956,11.86437463,1.419230004,23.10312127
27.62141467,446.8095553,12.34151201,1.502739008,23.13782763
28.80662325,445.9066919,12.84506608,1.593228903,23.17673719
29.14286625,445.6594824,12.98779469,1.61902979,23.18499982
29.5178174,445.3843954,13.14677525,1.64798013,23.19340891
29.89343349,445.1063084,13.30575583,1.677263755,23.20197418
30.36047216,444.7581792,13.50306832,1.714037789,23.21282728
31.0938348,444.2089915,13.812161,1.772517253,23.23033203
32.16996002,443.4013222,14.26420281,1.859844672,23.25705835
34.31193582,441.7954728,15.15885791,2.038778703,23.3140283
37.10380515,439.7082092,16.31484772,2.28211403,23.39597266
39.92342366,437.6087,17.47083753,2.539357644,23.48775525
42.45459918,435.733493,18.4988908,2.779966041,23.57805356
43.91243936,434.6503329,19.08655639,2.922990725,23.6338609
44.10424144,434.4890455,19.16280976,2.942871517,23.64755356
44.27988193,434.3419362,19.23260965,2.961105177,23.66134198
44.45666433,434.1848369,19.30240955,2.979911174,23.67521824
44.74585081,433.9327285,19.41668913,3.010576109,23.6981235
45.15632313,433.5826829,19.57899973,3.054000131,23.73105322
45.73784291,433.0857222,19.80840673,3.116059195,23.77839686
46.49534138,432.4354821,20.10623537,3.197899677,23.84127866
47.53314308,431.547437,20.51280607,3.311490444,23.92974399
50.12869681,429.3642017,21.52346789,3.601757233,24.16312749
51.14132951,428.5262638,21.91540286,3.717368622,24.25883879
51.56089155,428.1815105,22.07742043,3.765641308,24.29927227
51.54786844,428.1661915,22.07105451,3.765479874,24.31161091
51.3640845,428.264084,21.9973926,3.747026624,24.32391206
51.16441329,428.3816123,21.91789386,3.726447282,24.33711705
50.96363603,428.5093597,21.83839504,3.705313562,24.35023973
50.55000119,428.7915471,21.67541322,3.660975662,24.37687443
49.78742968,429.3480306,21.37613488,3.578042251,24.42483117
48.89183243,430.0293034,21.02492064,3.48037024,24.47953263
47.91812293,430.7782546,20.64208536,3.375168291,24.5372302
46.94822115,431.523274,20.2592501,3.271874828,24.59294461
45.53174656,432.6054985,19.69728392,3.123883506,24.67122587
43.53007119,434.1230452,18.89740706,2.920491816,24.77568823
41.02163363,436.0055092,17.88565826,2.674975575,24.89658712
39.90083078,436.8472828,17.43056951,2.568301787,24.95217726
38.93357518,437.5736946,17.03630833,2.477760519,25.00531014
38.06870726,438.2094276,16.68206642,2.398518171,25.05110543
37.20679703,438.8398305,16.3278245,2.32075826,25.09513359
36.03515475,439.6958106,15.84450658,2.216832142,25.15242593
33.76351231,441.3546766,14.90168406,2.021074805,25.25528317
30.33234779,443.8702489,13.46362676,1.739383158,25.39060994
29.51814952,444.4712973,13.11997021,1.67495166,25.41915254
29.36984268,444.5832899,13.05734128,1.663246994,25.42509917
29.42294725,444.5539425,13.0800872,1.667117902,25.4267957
29.47611815,444.5236987,13.10283306,1.671022043,25.42849616
29.52935709,444.4925407,13.12557896,1.674960287,25.43020133
29.66039209,444.4127402,13.18145612,1.684759751,25.43441098
29.89511563,444.2614741,13.28124814,1.702614588,25.44200325
30.13055448,444.1020221,13.38104017,1.720827949,25.44969205
30.36649967,443.93764,13.4808322,1.739295092,25.45747898
30.69408229,443.7057525,13.61914088,1.765175438,25.46843606
31.28058711,443.2863986,13.8662588,1.812022159,25.48849599
32.18095061,442.6387152,14.24453463,1.885021497,25.52042038
33.08430161,441.9863727,14.62281046,1.959518212,25.55384098
34.03275293,441.2991221,15.01862399,2.039082136,25.59044554
35.44430244,440.2705673,15.60508315,2.160111935,25.6478371
35.98723797,439.8794953,15.83004808,2.207274118,25.66749409
36.72432109,439.3581817,16.13513094,2.271627932,25.68774172
37.28518216,438.9537304,16.3664698,2.32140072,25.70353151
37.8475378,438.5439484,16.59780866,2.371922606,25.71971816
38.78632639,437.8547941,16.98277896,2.457486678,25.74777906
40.41290311,436.653069,17.64641817,2.609111157,25.79899635
42.30459205,435.2445967,18.41284511,2.790825972,25.86304174
44.61393222,433.5112107,19.34063977,3.020505884,25.94811954
48.36157816,430.6713992,20.82794853,3.411571222,26.10286841
52.97692646,427.132327,22.62815788,3.924641027,26.32143743
57.61221003,423.5554857,24.4019676,4.474101851,26.57408009
60.02007246,421.6901901,25.30987577,4.773049415,26.72969946
61.18007156,420.7785334,25.74326079,4.92107269,26.82529229
62.16666087,420.0074218,26.11045896,5.048367075,26.92370726
63.4302662,419.0356654,26.5795438,5.212619546,27.07576886
64.32162403,418.3580092,26.90946658,5.32945815,27.23190732
64.89581882,417.9387011,27.12247422,5.404245218,27.40620617
65.25597298,417.6963145,27.25717941,5.450054483,27.51764769
65.61672593,417.4527791,27.3918846,5.496163872,27.6298792
65.77963482,417.346139,27.45287662,5.516824133,27.74125238
65.59634714,417.4945563,27.38611784,5.491716485,27.85229036
65.45901421,417.6249961,27.33732055,5.47168053,27.93302089
65.32135122,417.7580953,27.28852327,5.451479139,28.01329685
65.07654225,417.9902583,27.2013607,5.415939926,28.15555787
64.71191439,418.3280798,27.07081089,5.363733012,28.36598053
64.2409933,418.7540031,26.90117311,5.297338341,28.63474803
63.96017994,419.0318089,26.8013499,5.256413869,28.88766548
63.8989919,419.1413967,26.78271272,5.244382733,29.13789375
63.84344681,419.2324762,26.7652463,5.234009033,29.37052397
63.78774316,419.3247599,26.74778008,5.223555883,29.60151723
63.69863253,419.47333,26.7198775,5.206794923,29.96720432
63.558583,419.6706002,26.67366867,5.182808912,30.56421191
63.51979055,419.7350455,26.66148218,5.17555192,30.79265369
63.72290239,419.6163734,26.73917321,5.199663631,30.85260613
63.92836989,419.482995,26.81686406,5.224956028,30.91279086
64.13485885,419.3437926,26.89455495,5.2507604,30.97324812
64.62382682,419.0137168,27.07826986,5.312123374,31.1173345
65.33321692,418.5364501,27.34433269,5.401616984,31.32880835
66.19968148,417.9584185,27.66871418,5.511520012,31.59114179
67.27049342,417.2521082,28.0687552,5.648185357,31.92151753
68.72166254,416.3097352,28.60949713,5.834790301,32.38019729
68.74315918,416.2923646,28.61725229,5.837809572,32.43842025
68.58644386,416.3958026,28.55910734,5.817406562,32.4964746
68.40363017,416.5343709,28.49246306,5.792421971,32.56265935
68.21973037,416.6803158,28.42581879,5.766893006,32.62842373
67.89634707,416.9365649,28.30846972,5.722157725,32.74318073
67.44578508,417.2902673,28.14446969,5.660329616,32.90135619
66.86459311,417.7405362,27.93205098,5.581446549,33.10247066
66.09869092,418.3247554,27.65071871,5.478897548,33.36242434
65.43462983,418.8236022,27.40556737,5.391211962,33.58309562
65.33097406,418.9209712,27.3685151,5.376310413,33.67076453
65.54158651,418.8099752,27.44947022,5.400917289,33.72338035
65.71201708,418.707019,27.51408279,5.421726984,33.76552311
65.88339264,418.5985914,27.57869535,5.443010312,33.80783564
66.23191865,418.3759699,27.7098432,5.486548719,33.89425586
66.81847468,418.0005031,27.93015603,5.560226221,34.04104832
67.57373661,417.5185351,28.21328752,5.655642896,34.23268597
68.47615213,416.9416012,28.55055651,5.770677596,34.46539353
69.55395059,416.264304,28.95282683,5.908615365,34.74927284
70.13028194,415.9051614,29.16754623,5.982761545,34.88538497
70.58364268,415.6301404,29.33668932,6.040849393,34.93677851
71.04024634,415.339669,29.5058324,6.100562643,34.9887222
71.49935973,415.0383421,29.67497572,6.161533814,35.04125703
72.52730827,414.3587881,30.05232756,6.299404349,35.16065099
73.99309717,413.3896024,30.58797702,6.498429401,35.33538147
75.82241231,412.1851741,31.25287422,6.750411274,35.56098177
78.22018983,410.6169297,32.11853419,7.086551735,35.86945673
81.74255517,408.3363156,33.3784538,7.592091272,36.34908461
86.46175533,405.3272995,35.0453098,8.290569061,37.04139428
91.795114,401.9662766,36.89854018,9.110493778,37.89164736
97.22397028,398.582457,38.75176895,9.97828318,38.8308099
98.7259833,397.6514867,39.25853404,10.22435128,39.11338304
98.85702508,397.5653842,39.30213115,10.24643419,39.19230693
98.98204697,397.5036836,39.34572828,10.26549984,39.27139467
99.10380429,397.4552279,39.38932512,10.28292918,39.35058903
99.44004968,397.3362136,39.51113282,10.32965287,39.57230653
99.9354873,397.1801871,39.69239554,10.3967106,39.90344306
100.4331735,397.0168111,39.87365828,10.46489537,40.23600851
101.0774751,396.7975512,40.10729458,10.55419223,40.66680865
101.9842187,396.4852035,40.43523373,10.68072588,41.27563783
103.2989918,396.0564672,40.91223377,10.86270821,42.16973567
104.2378195,395.7515792,41.25228167,10.99321502,42.81329727
104.1774036,395.8406373,41.23764983,10.97756593,42.96441473
104.074519,395.9707759,41.21046806,10.95318043,43.11503553
103.9697352,396.1084085,41.18328633,10.92784297,43.26503852
103.8040769,396.3246391,41.14011333,10.88798569,43.50196709
103.4925364,396.7248895,41.05806505,10.81388518,43.94784606
103.0770995,397.2478045,40.94715149,10.71657598,44.54164064
102.5908521,397.8328563,40.81401171,10.6060022,45.2413274
101.9915355,398.5047566,40.64411205,10.47551524,46.11454437
101.6853598,398.9890348,40.57134354,10.3948239,46.9909843
101.5791117,399.3349469,40.56408918,10.34882518,47.85249979
101.4781869,399.6606158,40.55683465,10.30549452,48.70110584
101.3815589,399.9699829,40.54958039,10.26431756,49.53762591
101.2463469,400.3853042,40.53754938,10.20857855,50.90051226
101.1464779,400.6808263,40.52745434,10.16861778,52.02167053
100.8495728,400.8846725,40.42904798,10.11821099,52.29049657
100.5483931,401.0965491,40.3296135,10.0666899,52.5568573
100.2484753,401.3046475,40.23017905,10.01580129,52.82062401
99.66097091,401.7025681,40.03406795,9.917446581,53.33331414
98.77165491,402.279558,39.73381768,9.771958713,54.09947036
97.47310992,403.063068,39.28781074,9.567116155,55.19753301
96.86179066,403.4065421,39.07468003,9.473845095,55.70579947
96.5011308,403.6013287,38.94798462,9.419772709,56.00312599
96.57239628,403.5813919,38.97482211,9.428654371,56.09444333
97.0704656,403.3696755,39.15528221,9.49783378,56.18626765
97.43893351,403.2011611,39.28749112,9.55030629,56.25403963
97.80854829,403.0291915,39.41970014,9.603353615,56.32230812
98.43617225,402.7374964,39.64393757,9.693690439,56.43924554
99.62477936,402.1878189,40.06787272,9.865502142,56.66426785
101.2279312,401.452783,40.63823469,10.09866295,56.97518408
102.8361655,400.7208689,41.20859759,10.3343712,57.29553006
105.0154641,399.7126707,41.97601161,10.65925216,57.74170197
107.9826962,398.309189,43.01050015,11.11198317,58.37139769
108.4131635,398.1060651,43.15993793,11.17830169,58.46505433
108.3787195,398.109012,43.14654494,11.17443084,58.50112269
107.9009937,398.2953687,42.97646607,11.10506666,58.52967369
107.535025,398.4484992,42.84716934,11.05093462,58.55122429
107.1672458,398.6094101,42.71787261,10.99589508,58.57262072
106.5327201,398.8968148,42.4955627,10.9001715,58.609042
104.7585666,399.7273403,41.8748632,10.63163981,58.70827056
102.3655022,400.8720458,41.03546828,10.27159677,58.83673731
99.80646167,402.09877,40.13205548,9.892381202,58.96776692
96.97434819,403.4450086,39.12381674,9.481123957,59.10537368
93.6122678,405.0000691,37.91297493,9.006842684,59.25905218
89.53161715,406.8558359,36.42646093,8.448075552,59.43114853
85.49928463,408.657766,34.93994666,7.913526228,59.58572012
80.57100147,410.8400135,33.10179133,7.281555349,59.75383816
73.53015683,413.9415344,30.43718594,6.417188092,59.95500674
65.90667856,417.2897967,27.50218449,5.531192206,60.12188508
64.03258777,418.1164243,26.77307664,5.320978978,60.15614689
62.20523081,418.9231708,26.05921253,5.118945382,60.18710981
60.38521891,419.7276908,25.34534849,4.920593237,60.21485922
58.43037709,420.5950582,24.57552786,4.710619192,60.24125632
55.36481481,421.9642029,23.36196995,4.387672947,60.27563695
50.7901781,424.025241,21.53631751,3.920451246,60.31129283
47.9109254,425.3351596,20.3782011,3.635444965,60.32417043
45.04681776,426.6690841,19.22008447,3.358029641,60.32981585
42.73122045,427.7626045,18.27881815,3.138685227,60.32922617
40.42673521,428.8635168,17.33755183,2.924910339,60.32413915
38.1331037,429.9751115,16.39628551,2.716575499,60.3146797
35.40988126,431.3223658,15.27307376,2.474868936,60.29785061
33.32623029,432.3788227,14.40955622,2.294030598,60.28091286
32.62669603,432.7393545,14.11885538,2.23411495,60.27444307
32.579327,432.7665944,14.09924439,2.229983716,60.27334462
32.56057629,432.7800004,14.09156622,2.228263764,60.27224308
32.54184572,432.7931541,14.08388805,2.226553901,60.27113975
32.52313498,432.8060591,14.07620988,2.224853979,60.27003492
32.46619797,432.8441142,14.0528027,2.219723509,60.2666578
32.37790874,432.9002948,14.01640624,2.211868142,60.26137983
32.28983385,432.9539085,13.98000977,2.204120209,60.25606968
32.2018918,433.0060294,13.94361331,2.196438853,60.2507278
32.0835293,433.0751604,13.8945796,2.186147584,60.24348155
31.86364955,433.2025154,13.80341314,2.167107123,60.22985897
31.58446258,433.3633558,13.68754869,2.143039034,60.21226672
31.30553451,433.5234795,13.57168425,2.119100712,60.19436468
31.02686437,433.6828768,13.4558198,2.095291668,60.17615583
30.57376476,433.9409368,13.26720812,2.056803258,60.14586672
29.67181927,434.4529767,12.89101021,1.980933126,60.08310312
28.77204811,434.9642474,12.51481225,1.906152796,60.01726262
27.8745699,435.4727037,12.13861432,1.832521721,59.94842217
26.83612619,436.0642611,11.70227554,1.748377546,59.86491877
25.8422334,436.6377753,11.2836953,1.668804402,59.77770046
25.32250954,436.9455384,11.06455757,1.627449091,59.71963821
24.89332763,437.2011351,10.8833911,1.593503385,59.67078298
24.46451092,437.4591752,10.70222477,1.559740717,59.62119469
23.5983757,437.9895978,10.33584308,1.492002912,59.51871165
22.62259516,438.601907,9.922313378,1.416457277,59.39955766
22.07499065,438.9484499,9.689782928,1.374520456,59.33095918
21.78324181,439.1383988,9.565857929,1.352216709,59.29393786
21.49168248,439.3296327,9.441932972,1.33000795,59.25659852
21.11557441,439.5784623,9.281951728,1.301478401,59.20792889
20.73591299,439.8327003,9.120332605,1.272805764,59.15823165
20.33529241,440.1101897,8.949769398,1.242572152,59.09094751
19.96790259,440.369721,8.793259693,1.214940792,59.02306349
19.6008128,440.6322367,8.636749986,1.187459808,58.95464365
19.13364506,440.9714683,8.437391557,1.15266704,58.86674689
18.23176031,441.6432269,8.051933457,1.086087502,58.69448598
17.61114526,442.1191467,7.786224514,1.040735239,58.57399077
17.41577732,442.271393,7.702500094,1.026538431,58.53573192
16.50954689,442.9936148,7.313623856,0.961198931,58.35627229
14.48991918,444.708027,6.443783372,0.818772896,57.94491359
12.48124143,446.5856169,5.573942903,0.681835138,57.52061724
9.652056758,449.6050579,4.339613538,0.498136319,56.89916026
9.254723083,450.0707454,4.165280116,0.473320438,56.80960616
8.947891939,450.4401631,4.030489905,0.45432246,56.74011761
8.641381353,450.8190926,3.8956997,0.435485151,56.67041463
8.216012712,451.3627567,3.708402147,0.409581827,56.57320905
7.771270379,451.9551883,3.512265968,0.382806718,56.47099228
7.060331677,452.9600524,3.198048206,0.340691809,56.30638157
5.913183098,454.7663694,2.689116809,0.274655784,56.03771906
5.054332869,456.315979,2.306372851,0.226931608,55.83413545
4.858029135,456.7005339,2.2186645,0.216249699,55.78731021
4.730757948,456.9568576,2.161752286,0.20937176,55.75689608
4.666242881,457.0890081,2.13288833,0.205899835,55.74146215
4.631201356,457.1614313,2.117206641,0.204018208,55.73307444
4.609465796,457.2065861,2.10747812,0.202852552,55.72787005
4.59614691,457.2343443,2.101516219,0.202138836,55.72468032
4.587036104,457.2533714,2.097437723,0.201650864,55.7224981
4.580267222,457.2675283,2.094407471,0.201288455,55.72087668
4.574814091,457.2789462,2.091966167,0.200996572,55.71957034
4.569361122,457.2903752,2.089524862,0.20070477,55.71826396
4.563908314,457.3018154,2.087083557,0.200413049,55.71695753
4.558455667,457.3132667,2.084642252,0.200121408,55.71565107
4.554999391,457.3205314,2.083094742,0.199936583,55.7148229
4.552718285,457.3253286,2.082073386,0.199814616,55.71427629
4.551950049,457.3269447,2.081729408,0.199773543,55.71409221
4.551520968,457.3278474,2.081537287,0.199750603,55.71398939
4.551091887,457.3287502,2.081345165,0.199727663,55.71388657
4.550662808,457.329653,2.081153043,0.199704724,55.71378375
4.55013522,457.3307633,2.080916813,0.199676519,55.71365732
4.548042028,457.3351691,2.07997957,0.199564624,55.71315572
4.54594886,457.3395767,2.079042327,0.199452741,55.71265411
4.543212043,457.3453422,2.077816866,0.19930647,55.71199824
4.532525352,457.3678833,2.073031526,0.198735487,55.70943701
4.510742934,457.4139682,2.063276825,0.197572526,55.70421558
4.471348548,457.4977977,2.045632114,0.195472204,55.69476914
4.396202829,457.6594724,2.011963867,0.191476333,55.67673829
4.234726101,458.0151062,1.939568525,0.182937214,55.63794171
3.795016953,459.0470183,1.742091217,0.16002596,55.53194846
3.333076998,460.2509411,1.534051825,0.136534394,55.42004528
2.86033322,461.6473336,1.320465204,0.113175025,55.30493806
2.213118155,463.9419917,1.026758445,0.08248826,55.14637847
1.878974062,465.3796619,0.874436314,0.067332572,55.06404635
1.809773839,465.7079105,0.842825993,0.064258712,55.04480254
1.754101283,465.9825934,0.817380665,0.061800153,55.02556352
1.711890521,466.1962548,0.798076949,0.059947284,55.01097248
1.669703828,466.4144624,0.778774013,0.05810641,54.99638568
1.599174,466.7898862,0.74647825,0.055050797,54.97199182
1.339330072,468.3200634,0.627235144,0.044056385,54.88203405
1.282444759,468.6916891,0.6010712,0.041708594,54.86231946
1.238164713,468.9918119,0.580689112,0.039896881,54.84696788
1.193915753,469.3019821,0.560307029,0.038100749,54.83162201
1.120186166,469.8437851,0.526312508,0.035140938,54.80604022
0.99863978,470.8157048,0.470175292,0.030357354,54.76383242
0.852077662,472.1507223,0.402309084,0.024764518,54.71287049
0.755601357,473.1560933,0.357517386,0.021200901,54.6792761
0.687562536,473.9427785,0.325865299,0.018750951,54.65555715
0.619647737,474.8072064,0.294213211,0.016363163,54.63185609
0.551869047,475.7670774,0.262561123,0.014043594,54.60817365
0.448639231,477.4762935,0.214214597,0.01064985,54.5720383
0.289126657,481.079934,0.139093033,0.005821413,54.51598999
0.140318119,486.9664023,0.06833021,0.001999227,54.46331687
0.068362983,492.7923623,0.033688756,0.00057492,54.4375805
3.45E-07,500.0169463,1.72E-07,2.11E-07,54.41188594
2.71E-07,500.0177332,1.36E-07,1.80E-07,54.40990212
-2.71E-07,500.0186624,-1.35E-07,-1.77E-07,54.40791864
-3.01E-08,500.0193931,-1.50E-08,-1.95E-08,54.40593549
3.70E-07,500.0237631,1.85E-07,2.41E-07,54.39470331
-1.90E-07,500.0361852,-9.49E-08,-1.17E-07,54.36347652
-1.23E-07,500.0522076,-6.13E-08,-7.56E-08,54.32217801
-2.07E-08,500.0679491,-1.03E-08,-1.28E-08,54.28101769
-9.39E-10,500.0874645,-4.70E-10,-5.63E-10,54.22931163
-1.59E-10,500.1174424,-7.93E-11,-3.24E-11,54.14833515
3.13E-10,500.1835359,1.57E-10,2.60E-10,53.96326156
-1.67E-11,500.2824148,-8.35E-12,-7.44E-12,53.66998279
-7.14E-102,500.3731288,-3.57E-102,2.27E-16,53.3839206
-6.20E-120,500.440533,-3.10E-120,-4.55E-16,53.16154182
-8.48E-168,500.5046067,-4.24E-168,-2.27E-16,52.94352757
3.14E-89,500.5790908,1.57E-89,2.87E-13,52.68327403
4.98E-60,500.5881092,2.49E-60,8.87E-15,52.65125717
-2.49E-60,500.5942475,-1.25E-60,-1.36E-15,52.62942511
-1.40E-45,500.5992393,-7.01E-46,-1.00E-14,52.6116444
1.75E-46,500.6035087,8.77E-47,-4.32E-15,52.59641731
-1.09E-47,500.6077626,-5.48E-48,-1.00E-14,52.58122711
2.67E-51,500.6105613,1.34E-51,-4.77E-15,52.5712234
-3.34E-52,500.6133525,-1.67E-52,-2.96E-15,52.56123902
3.26E-55,500.6161363,1.63E-55,-2.27E-15,52.55127392
-1.99E-59,500.6169694,-9.97E-60,0,52.54828983
9.96E-60,500.6175013,4.98E-60,2.27E-16,52.54638445
0.00068603,500.6176957,0.000343439,4.09E-07,52.54515055
0.005955349,500.6165886,0.002981347,3.56E-06,52.544989
0.011224692,500.6154815,0.005619254,6.72E-06,52.54482746
0.016494058,500.6143742,0.008257162,9.90E-06,52.54466591
0.033094109,499.2708592,0.016522924,6.43E-05,52.54415975
0.049981083,495.9610228,0.024788669,0.000262548,52.54365365
0.066828275,493.6279938,0.032988307,0.000506917,52.54315168
0.083747133,491.8147776,0.041188078,0.000787198,52.54264981
0.110481432,489.5875812,0.054090337,0.001284563,52.54186033
0.153083685,486.9634462,0.074546159,0.002181605,52.54060926
0.206807901,484.5402562,0.100206753,0.00344848,52.53904104
0.260773214,482.6697913,0.125867353,0.004836189,52.53747421
0.340608321,480.5116647,0.163666271,0.007052193,52.53516899
0.468755763,477.9241614,0.224029705,0.010916895,52.53149486
0.634579904,475.4600663,0.301717403,0.016343431,52.52678062
0.834802801,473.2191012,0.395044631,0.023372033,52.52113996
1.098808942,470.960602,0.517495721,0.033243523,52.51377881
1.46753232,468.5631636,0.687631587,0.047917116,52.50363109
